model,tag,step,value,wall_time,source
Alpha,Train/reward,875054,140.84970092773438,1781877198.33248,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,875104,144.45220947265625,1781877198.491661,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,875154,151.8561553955078,1781877198.648402,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,875200,141.93431091308594,1781877198.7924411,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,875245,148.52679443359375,1781877198.93553,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,875260,622.8907470703125,1781948553.665246,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Train/reward,875297,152.3521270751953,1781877199.0994592,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,875342,142.88858032226562,1781877199.240313,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,875396,146.5328369140625,1781877199.408572,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,875446,147.08921813964844,1781877199.5637991,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,875505,139.25357055664062,1781877199.748597,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,875558,151.90737915039062,1781877199.911375,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,875605,148.07138061523438,1781877200.108156,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,875657,137.02655029296875,1781877200.294799,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,875707,148.69146728515625,1781877200.456528,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,875761,149.7743682861328,1781877200.6299908,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,875810,142.6875,1781877200.7838888,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,875853,144.7323455810547,1781877200.9200199,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,875907,154.79776000976562,1781877201.090212,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,875958,143.95620727539062,1781877201.250271,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,876000,150.70663452148438,1781877201.385319,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,876045,149.22610473632812,1781877201.530269,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,876087,146.4821319580078,1781877201.6648698,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,876132,151.5579833984375,1781877201.806675,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,876186,147.80870056152344,1781877201.975515,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,876246,142.4144744873047,1781877202.16432,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,876260,572.5308227539062,1781948557.035452,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Train/reward,876297,151.6879119873047,1781877202.3251982,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,876350,157.10015869140625,1781877202.491949,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,876400,145.77139282226562,1781877202.651375,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,876445,147.45091247558594,1781877202.794134,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,876492,155.2233428955078,1781877202.943142,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,876537,146.7751007080078,1781877203.088863,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,876585,155.93682861328125,1781877203.240451,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,876636,157.78216552734375,1781877203.401131,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,876696,152.38156127929688,1781877203.589765,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,876746,146.0773468017578,1781877203.746666,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,876790,150.4913330078125,1781877203.885567,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,876844,144.64186096191406,1781877204.056007,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,876893,143.56503295898438,1781877204.2118862,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,876947,135.02288818359375,1781877204.381581,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,877001,151.67953491210938,1781877204.552705,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,877049,154.84945678710938,1781877204.704685,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,877092,145.3607940673828,1781877204.838867,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,877138,138.36865234375,1781877204.9923131,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,877188,147.3111572265625,1781877205.150599,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,877236,146.21397399902344,1781877205.3025432,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,877260,572.8098754882812,1781948560.36447,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Train/reward,877286,137.86851501464844,1781877205.46155,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,877328,146.93907165527344,1781877205.594187,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,877373,154.667236328125,1781877205.736563,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,877422,153.07086181640625,1781877205.890423,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,877473,149.4362030029297,1781877206.051925,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,877522,147.95167541503906,1781877206.205336,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,877576,148.55885314941406,1781877206.376611,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,877630,152.63027954101562,1781877206.546272,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,877681,156.59307861328125,1781877206.708883,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,877731,146.9805908203125,1781877206.868051,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,877779,147.68368530273438,1781877207.020579,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,877829,151.04522705078125,1781877207.180328,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,877879,145.2462158203125,1781877207.339284,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,877942,148.93130493164062,1781877207.540128,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,877985,142.32366943359375,1781877207.6766999,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,878036,142.44003295898438,1781877207.8360908,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,878093,151.96966552734375,1781877208.0188649,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,878150,151.2909698486328,1781877208.198855,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,878199,138.76617431640625,1781877208.356162,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,878252,152.3975067138672,1781877208.522676,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,878260,578.2772216796875,1781948563.6993809,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Train/reward,878297,153.00631713867188,1781877208.679314,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,878356,136.41229248046875,1781877208.865814,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,878399,143.03416442871094,1781877209.003962,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,878445,142.09671020507812,1781877209.148865,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,878498,146.48703002929688,1781877209.317288,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,878546,148.26947021484375,1781877209.4705129,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,878598,155.29396057128906,1781877209.634042,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,878646,156.30502319335938,1781877209.7901928,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,878693,143.0449981689453,1781877209.9406562,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,878738,154.7245635986328,1781877210.0833962,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,878789,145.73480224609375,1781877210.246187,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,878836,151.730712890625,1781877210.3946738,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,878885,142.18031311035156,1781877210.549817,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,878934,150.3043670654297,1781877210.703774,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,878967,77.65068054199219,1781877210.807306,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,879015,146.56192016601562,1781877210.958216,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,879064,153.34336853027344,1781877211.110762,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,879110,148.9081573486328,1781877211.257138,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,879153,144.1767578125,1781877211.392303,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,879200,149.12451171875,1781877211.537537,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,879241,151.9373321533203,1781877211.667794,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,879260,615.8868408203125,1781948567.017796,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Train/reward,879288,155.24085998535156,1781877211.814036,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,879335,153.35736083984375,1781877211.9615319,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,879386,134.76626586914062,1781877212.1217752,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,879436,153.5315704345703,1781877212.278262,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,879485,152.22169494628906,1781877212.434325,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,879537,150.64297485351562,1781877212.597918,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,879585,153.30551147460938,1781877212.74783,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,879634,152.44146728515625,1781877212.898785,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,879689,144.06015014648438,1781877213.0726888,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,879737,154.45916748046875,1781877213.223202,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,879786,152.01173400878906,1781877213.3769338,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,879835,153.3718719482422,1781877213.530664,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,879884,151.30517578125,1781877213.683072,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,879936,133.83534240722656,1781877213.8465831,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,879982,142.74305725097656,1781877213.991752,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,880025,143.8556365966797,1781877214.810666,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,880074,148.30142211914062,1781877214.96709,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,880119,153.37600708007812,1781877215.110741,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,880165,141.92922973632812,1781877215.254308,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,880220,130.71902465820312,1781877215.4412951,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Train/reward,880260,636.3179321289062,1781948571.1336179,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
